Address,ChildListingUrl,ChildListings,Description,DispensaryName,Email,Facebook,Friday,Instagram,ListingUrl,Listings,Monday,Phone,Saturday,State,StoreUrl,Sunday,Thursday,Tuesday,Twitter,Type,Website,Wednesday,latitude,longitude
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/urban-flora-apothecary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/green-mile-dispensary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/cloud-city,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/native-brothers-cbd-dispensary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/ganjzilla-okc,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/revitalize-wellness,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/green-light-district-cannabis-supply,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/medicann-ok-2,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/secret-garden-dispensary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/dana-s-green-depot-1,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/strainwise-okc-airport,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/big-daddy-s-marijuana-dispensary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/friendly-market,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/planet-hollyweed-2,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/along-came-mary-1,,,,,,,,,
,nan,nan,,,,,,,https://weedmaps.com/dispensaries/in/united-states/arkansas/north-little-rock,North Little Rock,,,,Arkansas,https://weedmaps.com/dispensaries/grassroots-opco,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/urban-wellness-dispensary-2,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/420-apothecary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/peak-green-wellness,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/greenhouse-dispensary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/happy-root-420-llc,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/the-greens-of-central-oklahoma,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/the-peak-dispensary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/710-factory,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/fire-leaf-dispensary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/waves-cannabis-co,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/fire-leaf-dispensary-stockyard,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/natures-remedy-dispensary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/cannabless-nw-expressway,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/neverland-s-gypsi,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/tumbleweed-cannabis-company,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/highgarden-dispensary-2,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/holistique-medical-wellness,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/nature-s-cure-dispensary-ii-llc,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/cannabless-n-rockwell-ave,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/fire-leaf-west-okc,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/diesel-cannabis,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/23rd-street-dispensary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/starbuds-bricktown-1,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/high-voltage-cannabis-co-2,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/alchemy-gold-healing-dispensary,,,,,,,,,
,nan,nan,,,,,,,https://weedmaps.com/dispensaries/in/united-states/arizona/cave-creek,Cave Creek,,,,Arizona,https://weedmaps.com/dispensaries/arizona-natural-concepts,,,,,,,,,
,nan,nan,,,,,,,https://weedmaps.com/dispensaries/in/united-states/arizona/cave-creek,Cave Creek,,,,Arizona,https://weedmaps.com/dispensaries/zen-dispensary,,,,,,,,,
,nan,nan,,,,,,,https://weedmaps.com/dispensaries/in/united-states/arizona/cave-creek,Cave Creek,,,,Arizona,https://weedmaps.com/dispensaries/bc-wellness-center,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/kush-house-1,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/physicians-choice-cannabis-dispensary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/apco-med,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/mr-green-the-village,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/grateful-med,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/cbd-plus-usa-oklahoma-city-n-classen-blvd,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/cbd-plus-usa-oklahoma-city-warwick-dr,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/cbd-plus-usa-oklahoma-city-memorial,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/cbd-plus-usa-oklahoma-city-n-pennsylvania-ave,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/the-pot-house-dispensary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/kure-collective,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/cbd-plus-usa-warr-acres,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/cbd-plus-usa-oklahoma-city-50th-st,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/rhode-island/rhode-island-cannbis-clubs,Providence,,,,,,,https://weedmaps.com/dispensaries/in/united-states/rhode-island,Rhode Island,,,,United States,https://weedmaps.com/dispensaries/summit-medical-compassion-center,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/rhode-island/rhode-island-cannbis-clubs,Providence,,,,,,,https://weedmaps.com/dispensaries/in/united-states/rhode-island,Rhode Island,,,,United States,https://weedmaps.com/dispensaries/greenleaf-compassionate-care-center,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/good-times-dispensary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/cbd-plus-usa-oklahoma-city-n-may-ave,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/top-shelf-okc,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/highland-healing-llc,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/love-budz-llc,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/kc-s-cannabis-company,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/nurses-station,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/tree-kings-dispensary-nw-okc,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/chill-dispensary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/steve-s-greens,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/cannagrow,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/z-pharmacy,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/the-med-shop,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/green-leaf-supply-co,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/trichomes-2,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/gaia-s-favor,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/66-buds-dispensary-llc,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/woke-wellness-nw-okc,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/okc-budworx-dispensary,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma,Oklahoma,,,,United States,https://weedmaps.com/dispensaries/high-expectations,,,,,,,,,
,nan,nan,,,,,,,https://weedmaps.com/dispensaries/in/united-states/arkansas/pine-bluff,Pine Bluff,,,,Arkansas,https://weedmaps.com/dispensaries/arkansas-patient-services-co,,,,,,,,,
,nan,nan,,,,,,,https://weedmaps.com/dispensaries/in/united-states/arkansas/jonesboro,Jonesboro,,,,Arkansas,https://weedmaps.com/dispensaries/nea-full-spectrum,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/allentown,Allentown,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania,Pennsylvania,,,,United States,https://weedmaps.com/dispensaries/nature-s-medicines-state-college,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/allentown,Allentown,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania,Pennsylvania,,,,United States,https://weedmaps.com/dispensaries/herbology-altoona,,,,,,,,,
,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/allentown,Allentown,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania,Pennsylvania,,,,United States,https://weedmaps.com/dispensaries/keystone-center-of-integrative-wellness,,,,,,,,,
