Address,Description,DispensaryName,Email,Facebook,Friday,Instagram,ListingUrl,Listings,Monday,Phone,Saturday,State,StoreUrl,Sunday,Thursday,Tuesday,Twitter,Website,Wednesday,latitude,longitude
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/murrieta,Murrieta,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/needles,Needles / Blythe,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/newport-beach,Newport Beach,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/normal-heights-north-park,Normal Heights / North Park,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/northern-california-brands,Northern California Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/north-hollywood,North Hollywood,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/north-long-beach,North Long Beach / Signal Hill,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/north-oc-brands,North OC Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/northridgechatsworth,Northridge / Chatsworth / Reseda,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/north-san-diego-brands,North San Diego Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/oakdale-riverbank,Oakdale / Riverbank,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/oakhurst,Oakhurst,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/oakland,Oakland,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/stockton-modesto-brands/bay-area--2/bay-area/oakland-brands,Oakland Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/ocean-beach,Ocean Beach,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/oceansidecarlsbad,Oceanside,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/ojai,Ojai,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/ontario-montclair,Ontario / Montclair,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/orland-willows,Orland / Willows,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/oroville,Oroville,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/oxnard-camarillo,Oxnard / Camarillo,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/pacific-beach,Pacific Beach,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/thousand-palmspalm-desert,Palm Desert / Rancho Mirage,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/palm-springs,Palm Springs,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/palm-springs-brands,Palm Springs Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/paradise,Paradise,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/pasadena,Pasadena,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/paso-robles-atascadero-morro-bay,Paso Robles / Atascadero,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/patterson,Patterson,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/perris,Perris,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/plumas-county,Plumas County,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/pomona,Pomona,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/north-inland,Poway / Mira Mesa,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/primm,Primm,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/ramona-julian,Ramona / Julian,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/rancho-cucamonga,Rancho Cucamonga,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/rancho-santa-margarita,Rancho Santa Margarita,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/red-bluff,Red Bluff,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/redding,Redding,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/redlandsmentone,Redlands / Mentone,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/richmond-hercules,Richmond / Hercules,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/rio-vista,Rio Vista,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/riverside,Riverside,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/riverside-brands,Riverside Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/rosamond-mojave,Rosamond / Mojave,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/the-foothils-sacramento,Roseville / Rocklin,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/sacramento,Sacramento,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/sacramento-brands,Sacramento Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/sacramento-south,Sacramento South,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/salinas,Salinas,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/san-bernardino,San Bernardino,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/san-bernardino-brands,San Bernardino Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/san-clemente,San Clemente,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/san-dimas-la-verne,San Dimas / La Verne,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/central-coast-brands/san-fernando-valley--2/san-fernando-valley-brands,San Fernando Valley Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/san-francisco,San Francisco,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/san-francisco-brands,San Francisco Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/south-san-francisco,San Francisco South,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/san-gabriel-valley-brands,San Gabriel Valley Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/san-jose,San Jose,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/stockton-modesto-brands/bay-area--2/san-jose-brands,San Jose Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/san-luis-obispo,San Luis Obispo,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/north-county,San Marcos / Escondido,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/the-penisula,San Mateo,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/san-pedro,San Pedro,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/santa-ana,Santa Ana,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/santa-barbara,Santa Barbara,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/santa-clarita,Santa Clarita,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/santa-cruz,Santa Cruz,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/santa-fe-springs,Santa Fe Springs,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/santa-maria-lompoc-solvang,Santa Maria,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/santa-monica,Santa Monica,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/santa-paula-fillmore,Santa Paula / Fillmore,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/santa-rosa,Santa Rosa,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/sherman-oaks,Sherman Oaks / Studio City,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/simi-valley,Simi Valley,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/solana-beach,Solana Beach,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/sonoma-county,Sonoma / Napa,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/south-bay,South Bay,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/south-bay--2,South Bay - Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/south-gatebellflowerartesia,South Gate / Huntington Park / Downey,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/south-la,South LA,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/long-beach,South Long Beach / Belmont Shore,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/south-oc-brands,South OC Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/south-san-diego-brands,South San Diego Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/stockton,Stockton,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/stockton-modesto-brands,Stockton / Modesto Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/sunnyvale-santa-clara,Sunnyvale / Santa Clara,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/sun-valley,Sun Valley / Sunland / Tujunga,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/san-fernando-santa-clarita,Sylmar / Pacoima / Panorama City,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/temecula-a-murrieta,Temecula,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/temecula-murrieta-brands,Temecula / Murrieta Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/thousand-oaks-simi-valley,Thousand Oaks,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/topanga,Topanga,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/torrance,Torrance,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/tracy-manteca,Tracy,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/truckee,Truckee,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/tuolumne-county,Tuolumne County,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/turlock,Turlock,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/tustin,Tustin,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/humboldt,Ukiah,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/upland,Upland,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/vacaville,Vacaville,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/vallejo,Vallejo,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/van-nuyssherman-oaks,Van Nuys,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/venice,Venice / Marina Del Rey,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/ventura,Ventura,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/victorvillehigh-desert,Victorville,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/visalia,Visalia,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/vista,Vista,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/walnut-creek,Walnut Creek,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/west-hollywood,West Hollywood,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/central-coast-brands/san-fernando-valley--2/san-fernando-valley-brands/los-angeles/west-la-brands,West LA Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/west-los-angeles,West Los Angeles,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/westminster,Westminster / Sunset Beach / Seal Beach,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/woodland-hills-tarzana-canoga-park,Woodland Hills / Tarzana / Canoga Park,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/yorba-linda-placentia,Yorba Linda / Placentia,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/yuba-city-gold-country,Yuba City / Marysville,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/yucaipa-beaumont,Yucaipa / Calimesa,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/yucca-valley,Yucca Valley,,,,California,,,,,,,,,
